0,0.0,0.0,-0.13345864661654136,-0.09774436090225563,-0.23308270676691728,-0.23684210526315788,-0.31390977443609025,-0.33458646616541354,-0.37593984962406013,-0.4191729323308271,-0.07894736842105263,-0.47368421052631576,-0.18421052631578946,-0.5827067669172933,-0.28383458646616544,-0.5375939849624061,-0.33646616541353386,-0.4699248120300752,0.011278195488721804,-0.5056390977443609,0.016917293233082706,-0.7142857142857143,-0.007518796992481203,-0.868421052631579,-0.02819548872180451,-1.0,0.09774436090225563,-0.4718045112781955,0.17481203007518797,-0.6635338345864662,0.18984962406015038,-0.8082706766917294,0.18609022556390978,-0.9417293233082706,0.16353383458646617,-0.3815789473684211,0.30451127819548873,-0.4868421052631579,0.37593984962406013,-0.5864661654135338,0.424812030075188,-0.6842105263157895
0,0.0,0.0,-0.13533834586466165,-0.09774436090225563,-0.23684210526315788,-0.24060150375939848,-0.3157894736842105,-0.3383458646616541,-0.37969924812030076,-0.424812030075188,-0.08458646616541353,-0.4755639097744361,-0.18984962406015038,-0.5827067669172933,-0.2894736842105263,-0.5413533834586466,-0.34210526315789475,-0.47368421052631576,0.005639097744360902,-0.5075187969924813,0.005639097744360902,-0.7161654135338346,-0.020676691729323307,-0.868421052631579,-0.041353383458646614,-1.0,0.09022556390977443,-0.4755639097744361,0.16353383458646617,-0.6654135338345865,0.17857142857142858,-0.8101503759398496,0.17669172932330826,-0.9454887218045113,0.15789473684210525,-0.38721804511278196,0.2932330827067669,-0.4924812030075188,0.3609022556390977,-0.5921052631578947,0.40977443609022557,-0.6879699248120301
0,0.0,0.0,-0.14446529080675422,-0.11819887429643527,-0.24765478424015008,-0.2570356472795497,-0.3339587242026266,-0.3527204502814259,-0.4052532833020638,-0.42964352720450283,-0.09943714821763602,-0.47842401500938087,-0.20825515947467166,-0.5722326454033771,-0.3170731707317073,-0.5384615384615384,-0.3827392120075047,-0.48405253283302063,-0.01876172607879925,-0.5121951219512195,-0.01876172607879925,-0.7223264540337712,-0.05628517823639775,-0.8724202626641651,-0.09193245778611632,-1.0,0.058161350844277676,-0.48592870544090055,0.1294559099437148,-0.6848030018761726,0.14071294559099437,-0.8292682926829268,0.14071294559099437,-0.9606003752345216,0.11444652908067542,-0.4052532833020638,0.24202626641651032,-0.5215759849906192,0.30393996247654786,-0.624765478424015,0.3527204502814259,-0.726078799249531
0,0.0,0.0,-0.14990512333965844,-0.10436432637571158,-0.25616698292220114,-0.24857685009487665,-0.36242884250474383,-0.34345351043643263,-0.4629981024667932,-0.4098671726755218,-0.11195445920303605,-0.4781783681214421,-0.22580645161290322,-0.5673624288425048,-0.3377609108159393,-0.5294117647058824,-0.4079696394686907,-0.47438330170777987,-0.04174573055028463,-0.50853889943074,-0.04933586337760911,-0.7248576850094877,-0.09867172675521822,-0.872865275142315,-0.1461100569259962,-1.0,0.028462998102466792,-0.476280834914611,0.09487666034155598,-0.681214421252372,0.08918406072106262,-0.8292220113851992,0.0683111954459203,-0.967741935483871,0.08159392789373814,-0.3927893738140417,0.2049335863377609,-0.4990512333965844,0.25616698292220114,-0.603415559772296,0.2903225806451613,-0.7096774193548387
0,0.0,0.0,-0.1643835616438356,-0.11937377690802348,-0.273972602739726,-0.25244618395303325,-0.3776908023483366,-0.34637964774951074,-0.4794520547945205,-0.41487279843444225,-0.11545988258317025,-0.4892367906066536,-0.23483365949119372,-0.5812133072407045,-0.3385518590998043,-0.538160469667319,-0.40313111545988256,-0.48532289628180036,-0.05675146771037182,-0.5146771037181996,-0.07632093933463796,-0.7318982387475538,-0.13307240704500978,-0.8786692759295499,-0.1917808219178082,-1.0,0.0019569471624266144,-0.48336594911937375,0.0547945205479452,-0.700587084148728,0.0410958904109589,-0.8532289628180039,0.011741682974559686,-0.9843444227005871,0.046966731898238745,-0.4070450097847358,0.15264187866927592,-0.5303326810176126,0.1917808219178082,-0.6379647749510763,0.20939334637964774,-0.7416829745596869
0,0.0,0.0,-0.175,-0.12884615384615383,-0.29423076923076924,-0.27115384615384613,-0.4096153846153846,-0.3576923076923077,-0.525,-0.4115384615384615,-0.16538461538461538,-0.5,-0.29615384615384616,-0.5884615384615385,-0.4096153846153846,-0.525,-0.4846153846153846,-0.45576923076923076,-0.11730769230769231,-0.5173076923076924,-0.17307692307692307,-0.7307692307692307,-0.23846153846153847,-0.8730769230769231,-0.3,-1.0,-0.06346153846153846,-0.4826923076923077,-0.046153846153846156,-0.6961538461538461,-0.075,-0.8442307692307692,-0.11538461538461539,-0.9788461538461538,-0.021153846153846155,-0.4096153846153846,0.05961538461538462,-0.5403846153846154,0.08269230769230769,-0.6519230769230769,0.08846153846153847,-0.7634615384615384
0,0.0,0.0,-0.18725099601593626,-0.14143426294820718,-0.29880478087649404,-0.27689243027888444,-0.42231075697211157,-0.34462151394422313,-0.5438247011952191,-0.3884462151394422,-0.17928286852589642,-0.5278884462151394,-0.3466135458167331,-0.5936254980079682,-0.4701195219123506,-0.5219123505976095,-0.5537848605577689,-0.43227091633466136,-0.1394422310756972,-0.5278884462151394,-0.1892430278884462,-0.7629482071713147,-0.28087649402390436,-0.898406374501992,-0.3705179282868526,-1.0,-0.10358565737051793,-0.47410358565737054,-0.10358565737051793,-0.7211155378486056,-0.14342629482071714,-0.8625498007968128,-0.19123505976095617,-0.9820717131474104,-0.09163346613545817,-0.38645418326693226,-0.0398406374501992,-0.5298804780876494,-0.029880478087649404,-0.6394422310756972,-0.037848605577689244,-0.749003984063745
0,0.0,0.0,-0.21616161616161617,-0.13535353535353536,-0.3333333333333333,-0.2767676767676768,-0.4505050505050505,-0.35353535353535354,-0.5757575757575758,-0.4080808080808081,-0.22828282828282828,-0.5292929292929293,-0.41414141414141414,-0.602020202020202,-0.5333333333333333,-0.5272727272727272,-0.6101010101010101,-0.43636363636363634,-0.18181818181818182,-0.5272727272727272,-0.26666666666666666,-0.7696969696969697,-0.36767676767676766,-0.9030303030303031,-0.4585858585858586,-1.0,-0.14343434343434344,-0.46464646464646464,-0.16363636363636364,-0.7252525252525253,-0.21818181818181817,-0.8646464646464647,-0.2787878787878788,-0.9838383838383838,-0.1393939393939394,-0.37373737373737376,-0.09898989898989899,-0.5212121212121212,-0.10303030303030303,-0.6303030303030303,-0.12727272727272726,-0.7434343434343434
0,0.0,0.0,-0.19960861056751467,-0.1350293542074364,-0.31702544031311153,-0.2857142857142857,-0.44227005870841485,-0.36007827788649704,-0.5655577299412916,-0.39921722113502933,-0.19765166340508805,-0.5146771037181996,-0.37573385518590996,-0.6007827788649707,-0.5048923679060665,-0.5401174168297456,-0.5949119373776908,-0.45792563600782776,-0.162426614481409,-0.5244618395303327,-0.2328767123287671,-0.7651663405088063,-0.3268101761252446,-0.9001956947162426,-0.41487279843444225,-1.0,-0.12720156555772993,-0.4774951076320939,-0.13307240704500978,-0.7142857142857143,-0.18199608610567514,-0.8571428571428571,-0.23874755381604695,-0.9804305283757339,-0.11741682974559686,-0.3972602739726027,-0.06653620352250489,-0.5401174168297456,-0.050880626223091974,-0.6477495107632094,-0.0547945205479452,-0.7534246575342466
0,0.0,0.0,-0.1599229287090559,-0.11560693641618497,-0.279383429672447,-0.23892100192678228,-0.3911368015414258,-0.3140655105973025,-0.4913294797687861,-0.3622350674373796,-0.14836223506743737,-0.4932562620423892,-0.27167630057803466,-0.5799614643545279,-0.36608863198458574,-0.5221579961464354,-0.4258188824662813,-0.464354527938343,-0.08863198458574181,-0.5183044315992292,-0.1464354527938343,-0.7398843930635838,-0.21001926782273603,-0.8805394990366089,-0.2678227360308285,-1.0,-0.02119460500963391,-0.4913294797687861,0.005780346820809248,-0.7013487475915221,-0.007707129094412331,-0.8535645472061657,-0.03468208092485549,-0.9845857418111753,0.036608863198458574,-0.4142581888246628,0.1233140655105973,-0.5510597302504817,0.1599229287090559,-0.6570327552986512,0.17341040462427745,-0.7552986512524085
